,date,open,high,low,close,volume
1556,2024-06-28 10:00:00+00:00,198.79,198.83,198.79,198.8,5265.0
1557,2024-06-28 10:05:00+00:00,198.85,198.92,198.85,198.92,7032.0
1558,2024-06-28 10:10:00+00:00,198.9,198.94,198.84,198.84,4869.0
1559,2024-06-28 10:15:00+00:00,198.87,198.87,198.62,198.62,7909.0
1560,2024-06-28 10:20:00+00:00,198.7,198.7,198.7,198.7,360.0
1561,2024-06-28 10:25:00+00:00,198.73,198.75,198.62,198.66,4200.0
1562,2024-06-28 10:30:00+00:00,198.65,198.67,198.63,198.63,3271.0
1563,2024-06-28 10:35:00+00:00,198.64,198.64,198.62,198.62,2617.0
1564,2024-06-28 10:40:00+00:00,198.62,198.63,198.61,198.63,1359.0
1565,2024-06-28 10:45:00+00:00,198.59,198.65,198.59,198.65,1862.0
1566,2024-06-28 10:50:00+00:00,198.65,198.75,198.64,198.75,5227.0
1567,2024-06-28 10:55:00+00:00,198.79,198.85,198.79,198.85,5937.0
1568,2024-06-28 11:00:00+00:00,198.8,198.88,198.31,198.77,46667.0
1569,2024-06-28 11:05:00+00:00,198.81,198.91,198.75,198.91,18184.0
1570,2024-06-28 11:10:00+00:00,198.88,199.0,198.79,198.85,45509.0
1571,2024-06-28 11:15:00+00:00,198.85,199.0,198.79,198.82,18764.0
1572,2024-06-28 11:20:00+00:00,198.88,199.46,198.88,199.46,47896.0
1573,2024-06-28 11:25:00+00:00,199.43,199.46,199.27,199.3,21296.0
1574,2024-06-28 11:30:00+00:00,199.27,199.49,199.19,199.44,16207.0
1575,2024-06-28 11:35:00+00:00,199.42,199.42,199.28,199.36,12417.0
1576,2024-06-28 11:40:00+00:00,199.4,199.7,199.39,199.62,33222.0
1577,2024-06-28 11:45:00+00:00,199.62,199.7,199.6,199.6,19331.0
1578,2024-06-28 11:50:00+00:00,199.6,199.7,199.41,199.66,19169.0
1579,2024-06-28 11:55:00+00:00,199.66,199.67,199.6,199.6,21765.0
1580,2024-06-28 12:00:00+00:00,198.7,199.69,198.0,199.39,246107.0
1581,2024-06-28 12:05:00+00:00,199.3998,199.4984,199.3,199.3,30847.0
1582,2024-06-28 12:10:00+00:00,199.306,199.3996,199.2647,199.36,28259.0
1583,2024-06-28 12:15:00+00:00,199.4,199.89,199.3,199.8,78275.0
1584,2024-06-28 12:20:00+00:00,199.83,200.3,199.75,200.0,248899.0
1585,2024-06-28 12:25:00+00:00,200.1,200.6,200.0,200.33,146614.0
1586,2024-06-28 12:30:00+00:00,200.32,200.67,199.6,200.26,177674.0
1587,2024-06-28 12:35:00+00:00,200.25,200.39,199.9,200.17,124030.0
1588,2024-06-28 12:40:00+00:00,200.15,200.18,199.6587,200.0501,113626.0
1589,2024-06-28 12:45:00+00:00,200.02,200.17,199.85,200.1,77739.0
1590,2024-06-28 12:50:00+00:00,200.1,200.17,199.71,199.96,55620.0
1591,2024-06-28 12:55:00+00:00,199.95,200.0,199.757,199.8109,54058.0
1592,2024-06-28 13:00:00+00:00,199.83,199.897,199.45,199.5,90132.0
1593,2024-06-28 13:05:00+00:00,199.4568,199.9,199.4,199.5,73802.0
1594,2024-06-28 13:10:00+00:00,199.6,199.87,199.55,199.8001,47914.0
1595,2024-06-28 13:15:00+00:00,199.8,199.8,199.37,199.6,67299.0
1596,2024-06-28 13:20:00+00:00,199.6,199.85,199.5,199.8,38038.0
1597,2024-06-28 13:25:00+00:00,199.8,199.9,199.51,199.58,70018.0
1598,2024-06-28 13:30:00+00:00,199.55,201.18,198.58,199.295,5368525.0
1599,2024-06-28 13:35:00+00:00,199.2713,201.71,198.85,201.537,3483898.0
1600,2024-06-28 13:40:00+00:00,201.624,202.0,200.67,200.84,2823329.0
1601,2024-06-28 13:45:00+00:00,200.81,202.5,200.44,202.2,3180770.0
1602,2024-06-28 13:50:00+00:00,202.19,202.37,201.23,202.0522,1914479.0
1603,2024-06-28 13:55:00+00:00,202.01,202.3,201.64,202.0316,1479569.0
1604,2024-06-28 14:00:00+00:00,202.05,202.85,201.62,201.78,2587878.0
1605,2024-06-28 14:05:00+00:00,201.74,202.26,201.35,201.9389,1381137.0
1606,2024-06-28 14:10:00+00:00,201.93,202.98,201.93,202.725,2046291.0
1607,2024-06-28 14:15:00+00:00,202.74,202.89,200.85,201.25,2074621.0
1608,2024-06-28 14:20:00+00:00,201.28,201.76,200.94,201.3,1385379.0
1609,2024-06-28 14:25:00+00:00,201.29,201.38,200.22,200.42,1623670.0
1610,2024-06-28 14:30:00+00:00,200.4,201.56,200.3604,201.18,1174962.0
1611,2024-06-28 14:35:00+00:00,201.1776,201.55,201.05,201.46,836831.0
1612,2024-06-28 14:40:00+00:00,201.49,201.98,201.07,201.86,1167814.0
1613,2024-06-28 14:45:00+00:00,201.875,202.79,201.78,202.7505,1254621.0
1614,2024-06-28 14:50:00+00:00,202.7854,203.2,202.01,202.11,2045673.0
1615,2024-06-28 14:55:00+00:00,202.055,202.91,201.98,202.78,1029693.0
1616,2024-06-28 15:00:00+00:00,202.8191,203.08,201.56,201.7,1305058.0
1617,2024-06-28 15:05:00+00:00,201.714,202.0899,201.42,201.6,966933.0
1618,2024-06-28 15:10:00+00:00,201.58,201.77,200.81,200.97,1105176.0
1619,2024-06-28 15:15:00+00:00,200.945,201.33,200.7,201.2837,873906.0
1620,2024-06-28 15:20:00+00:00,201.295,201.45,200.51,200.96,1137455.0
1621,2024-06-28 15:25:00+00:00,200.936,201.11,200.36,200.8687,839643.0
1622,2024-06-28 15:30:00+00:00,200.845,201.35,200.55,201.31,761529.0
1623,2024-06-28 15:35:00+00:00,201.265,201.265,200.01,200.15,1043642.0
1624,2024-06-28 15:40:00+00:00,200.155,200.48,199.64,200.1599,1303832.0
1625,2024-06-28 15:45:00+00:00,200.16,200.32,199.72,200.17,815571.0
1626,2024-06-28 15:50:00+00:00,200.1873,200.54,199.29,199.4,1193665.0
1627,2024-06-28 15:55:00+00:00,199.398,199.8,199.24,199.7131,896329.0
1628,2024-06-28 16:00:00+00:00,199.7,199.86,198.87,198.92,941914.0
1629,2024-06-28 16:05:00+00:00,198.965,199.14,197.74,197.74,1823359.0
1630,2024-06-28 16:10:00+00:00,197.7301,198.11,197.22,197.4199,1782405.0
1631,2024-06-28 16:15:00+00:00,197.36,198.08,197.22,197.75,1153024.0
1632,2024-06-28 16:20:00+00:00,197.8,197.98,197.13,197.81,882025.0
1633,2024-06-28 16:25:00+00:00,197.82,197.89,197.17,197.5688,779238.0
1634,2024-06-28 16:30:00+00:00,197.55,197.74,196.26,196.592,1298293.0
1635,2024-06-28 16:35:00+00:00,196.59,196.8399,195.43,195.51,1222243.0
1636,2024-06-28 16:40:00+00:00,195.53,196.4898,195.37,196.065,1394629.0
1637,2024-06-28 16:45:00+00:00,196.02,196.42,195.76,196.3,813079.0
1638,2024-06-28 16:50:00+00:00,196.33,196.48,196.08,196.195,493619.0
1639,2024-06-28 16:55:00+00:00,196.205,196.59,195.9551,196.26,641374.0
1640,2024-06-28 17:00:00+00:00,196.25,196.59,195.99,196.0398,683822.0
1641,2024-06-28 17:05:00+00:00,196.04,196.35,195.7401,196.26,833068.0
1642,2024-06-28 17:10:00+00:00,196.24,196.55,196.0,196.49,472140.0
1643,2024-06-28 17:15:00+00:00,196.5,197.03,196.41,196.99,683484.0
1644,2024-06-28 17:20:00+00:00,196.995,197.2,196.88,196.98,689029.0
1645,2024-06-28 17:25:00+00:00,196.9749,197.2,196.72,196.84,526953.0
1646,2024-06-28 17:30:00+00:00,196.85,196.9399,196.38,196.5585,532729.0
1647,2024-06-28 17:35:00+00:00,196.57,197.1,196.5007,196.89,410011.0
1648,2024-06-28 17:40:00+00:00,196.88,196.96,196.55,196.805,344136.0
1649,2024-06-28 17:45:00+00:00,196.8,197.039,196.77,196.925,267403.0
1650,2024-06-28 17:50:00+00:00,196.95,197.09,196.82,196.8301,258825.0
1651,2024-06-28 17:55:00+00:00,196.8408,196.9,196.55,196.866,374606.0
1652,2024-06-28 18:00:00+00:00,196.86,197.57,196.768,197.5501,636659.0
1653,2024-06-28 18:05:00+00:00,197.54,197.56,197.26,197.45,370334.0
1654,2024-06-28 18:10:00+00:00,197.4545,197.5099,197.2,197.3893,315860.0
1655,2024-06-28 18:15:00+00:00,197.39,197.58,197.3365,197.4275,330332.0
1656,2024-06-28 18:20:00+00:00,197.4325,197.472,196.8701,197.05,571091.0
1657,2024-06-28 18:25:00+00:00,197.0586,197.39,196.74,196.774,623287.0
1658,2024-06-28 18:30:00+00:00,196.79,196.89,196.53,196.79,438062.0
1659,2024-06-28 18:35:00+00:00,196.8,196.9457,196.48,196.5764,418327.0
1660,2024-06-28 18:40:00+00:00,196.56,196.85,196.2309,196.2518,529529.0
1661,2024-06-28 18:45:00+00:00,196.2436,196.2699,195.8201,196.1292,708512.0
1662,2024-06-28 18:50:00+00:00,196.125,196.52,196.02,196.43,541681.0
1663,2024-06-28 18:55:00+00:00,196.415,196.4999,196.15,196.25,360666.0
1664,2024-06-28 19:00:00+00:00,196.236,196.31,195.91,196.08,889687.0
1665,2024-06-28 19:05:00+00:00,196.06,196.3499,196.0,196.3,326717.0
1666,2024-06-28 19:10:00+00:00,196.3063,196.3399,196.12,196.225,309642.0
1667,2024-06-28 19:15:00+00:00,196.225,196.4698,196.12,196.46,285383.0
1668,2024-06-28 19:20:00+00:00,196.4652,196.52,196.11,196.1699,403520.0
1669,2024-06-28 19:25:00+00:00,196.155,196.24,196.02,196.11,377442.0
1670,2024-06-28 19:30:00+00:00,196.112,196.2,195.26,195.71,966966.0
1671,2024-06-28 19:35:00+00:00,195.72,195.98,195.5,195.89,580355.0
1672,2024-06-28 19:40:00+00:00,195.88,196.5491,195.84,196.31,745300.0
1673,2024-06-28 19:45:00+00:00,196.35,196.9,196.35,196.8352,1066447.0
1674,2024-06-28 19:50:00+00:00,196.8,197.92,196.72,197.9195,1697263.0
1675,2024-06-28 19:55:00+00:00,197.92,198.09,197.7,198.0,2689676.0
1676,2024-06-28 20:00:00+00:00,197.97,198.3,197.68,197.77,1203126.0
1677,2024-06-28 20:05:00+00:00,197.73,197.88,197.6,197.63,423422.0
1678,2024-06-28 20:10:00+00:00,197.6906,197.879,197.6,197.76,37522.0
1679,2024-06-28 20:15:00+00:00,197.76,197.88,197.76,197.85,16207.0
1680,2024-06-28 20:20:00+00:00,197.85,197.88,197.8,197.87,16304.0
1681,2024-06-28 20:25:00+00:00,197.88,197.9549,197.85,197.9101,15670.0
1682,2024-06-28 20:30:00+00:00,197.9001,198.1,197.86,197.95,29013.0
1683,2024-06-28 20:35:00+00:00,197.91,197.98,197.91,197.93,11447.0
1684,2024-06-28 20:40:00+00:00,197.91,197.93,197.8203,197.86,11362.0
1685,2024-06-28 20:45:00+00:00,197.821,197.87,197.77,197.79,8051.0
1686,2024-06-28 20:50:00+00:00,197.79,197.79,197.75,197.77,11183.0
1687,2024-06-28 20:55:00+00:00,197.76,197.88,197.76,197.88,168799.0
1688,2024-06-28 21:00:00+00:00,197.87,197.88,197.8,197.88,14219.0
1689,2024-06-28 21:05:00+00:00,197.88,198.0,197.75,197.77,18323.0
1690,2024-06-28 21:10:00+00:00,197.77,197.77,197.53,197.58,21248.0
1691,2024-06-28 21:15:00+00:00,197.59,197.62,197.54,197.55,10602.0
1692,2024-06-28 21:20:00+00:00,197.55,197.7,197.54,197.7,8979.0
1693,2024-06-28 21:25:00+00:00,197.68,197.72,197.56,197.67,2262.0
1694,2024-06-28 21:30:00+00:00,197.64,197.88,197.61,197.62,15870.0
1695,2024-06-28 21:35:00+00:00,197.6,197.78,197.6,197.78,8502.0
1696,2024-06-28 21:40:00+00:00,197.71,197.9,197.5,197.58,21095.0
1697,2024-06-28 21:45:00+00:00,197.66,197.75,197.6,197.6,4900.0
1698,2024-06-28 21:50:00+00:00,197.59,197.62,197.5,197.52,15453.0
1699,2024-06-28 21:55:00+00:00,197.64,197.64,197.5,197.55,9209.0
1700,2024-06-28 22:00:00+00:00,197.62,197.62,197.5,197.5953,6777.0
1701,2024-06-28 22:05:00+00:00,197.53,197.57,197.49,197.52,3768.0
1702,2024-06-28 22:10:00+00:00,197.55,197.55,197.5,197.51,2614.0
1703,2024-06-28 22:15:00+00:00,197.55,197.55,197.52,197.5478,5117.0
1704,2024-06-28 22:20:00+00:00,197.6,197.62,197.55,197.5899,11461.0
1705,2024-06-28 22:25:00+00:00,197.58,197.76,197.55,197.65,6163.0
1706,2024-06-28 22:30:00+00:00,197.62,197.7035,197.61,197.63,2777.0
1707,2024-06-28 22:35:00+00:00,197.64,197.66,197.6,197.6,3642.0
1708,2024-06-28 22:40:00+00:00,197.56,197.56,197.5,197.53,5447.0
1709,2024-06-28 22:45:00+00:00,197.58,197.58,197.5,197.57,4725.0
1710,2024-06-28 22:50:00+00:00,197.51,197.52,197.51,197.52,1264.0
1711,2024-06-28 22:55:00+00:00,197.58,197.69,197.58,197.66,5927.0
1712,2024-06-28 23:00:00+00:00,197.63,197.65,197.58,197.64,3612.0
1713,2024-06-28 23:05:00+00:00,197.65,197.6999,197.64,197.64,4156.0
1714,2024-06-28 23:10:00+00:00,197.68,197.75,197.62,197.75,7050.0
1715,2024-06-28 23:15:00+00:00,197.75,197.95,197.75,197.94,12235.0
1716,2024-06-28 23:20:00+00:00,197.92,197.96,197.88,197.88,6460.0
1717,2024-06-28 23:25:00+00:00,197.88,197.88,197.78,197.78,3032.0
1718,2024-06-28 23:30:00+00:00,197.76,197.82,197.7,197.7,4594.0
1719,2024-06-28 23:35:00+00:00,197.6986,197.73,197.66,197.7281,2852.0
1720,2024-06-28 23:40:00+00:00,197.75,197.7899,197.68,197.78,5563.0
1721,2024-06-28 23:45:00+00:00,197.78,197.85,197.74,197.76,6756.0
1722,2024-06-28 23:50:00+00:00,197.7803,197.9,197.78,197.78,14105.0
1723,2024-06-28 23:55:00+00:00,197.8199,197.88,197.7518,197.8,13858.0
1724,2024-07-01 08:00:00+00:00,198.98,198.98,198.52,198.82,22384.0
1725,2024-07-01 08:05:00+00:00,198.92,199.24,198.83,199.1,17497.0
1726,2024-07-01 08:10:00+00:00,199.19,199.3,199.16,199.28,5321.0
1727,2024-07-01 08:15:00+00:00,199.39,199.7,199.39,199.5,14339.0
1728,2024-07-01 08:20:00+00:00,199.5,199.6,199.33,199.37,7994.0
1729,2024-07-01 08:25:00+00:00,199.38,199.38,199.27,199.31,4490.0
1730,2024-07-01 08:30:00+00:00,199.4,199.61,199.29,199.31,6934.0
1731,2024-07-01 08:35:00+00:00,199.28,199.32,198.9,198.93,11767.0
1732,2024-07-01 08:40:00+00:00,198.83,198.88,198.34,198.35,18571.0
1733,2024-07-01 08:45:00+00:00,198.4,198.8,198.4,198.8,8637.0
1734,2024-07-01 08:50:00+00:00,198.75,199.0,198.7,198.98,11351.0
1735,2024-07-01 08:55:00+00:00,198.95,199.29,198.92,199.13,9060.0
1736,2024-07-01 09:00:00+00:00,199.13,199.28,199.13,199.28,10677.0
1737,2024-07-01 09:05:00+00:00,199.3,199.37,199.25,199.25,5023.0
1738,2024-07-01 09:10:00+00:00,199.17,200.22,199.0,200.2,33925.0
1739,2024-07-01 09:15:00+00:00,200.19,200.97,200.19,200.66,29123.0
1740,2024-07-01 09:20:00+00:00,200.68,200.77,200.22,200.22,18387.0
1741,2024-07-01 09:25:00+00:00,200.22,200.31,200.11,200.25,11184.0
1742,2024-07-01 09:30:00+00:00,200.22,200.5,200.22,200.5,10853.0
1743,2024-07-01 09:35:00+00:00,200.48,200.81,200.48,200.81,17300.0
1744,2024-07-01 09:40:00+00:00,200.9,200.94,200.6,200.6,24547.0
1745,2024-07-01 09:45:00+00:00,200.7,200.7,200.37,200.5,12177.0
1746,2024-07-01 09:50:00+00:00,200.5,200.6,200.42,200.53,11932.0
1747,2024-07-01 09:55:00+00:00,200.63,201.79,200.63,201.5,43808.0
1748,2024-07-01 10:00:00+00:00,201.78,201.88,201.44,201.6,31034.0
1749,2024-07-01 10:05:00+00:00,201.61,201.61,201.17,201.26,13633.0
1750,2024-07-01 10:10:00+00:00,201.32,201.48,200.74,200.84,12781.0
1751,2024-07-01 10:15:00+00:00,201.0,201.1,200.8,201.0,18831.0
1752,2024-07-01 10:20:00+00:00,201.08,201.09,200.88,200.99,7997.0
1753,2024-07-01 10:25:00+00:00,200.97,201.0,200.83,201.0,4945.0
1754,2024-07-01 10:30:00+00:00,200.9,200.9,199.96,200.11,35180.0
1755,2024-07-01 10:35:00+00:00,200.04,200.25,200.0,200.25,8182.0
1756,2024-07-01 10:40:00+00:00,200.2,200.6,200.2,200.59,5303.0
1757,2024-07-01 10:45:00+00:00,200.55,200.55,200.1,200.5,7607.0
1758,2024-07-01 10:50:00+00:00,200.7,200.8,200.7,200.77,3947.0
1759,2024-07-01 10:55:00+00:00,200.79,200.9,200.7,200.7,8164.0
1760,2024-07-01 11:00:00+00:00,200.79,200.9,200.15,200.44,40222.0
1761,2024-07-01 11:05:00+00:00,200.35,200.35,199.86,199.929,28877.0
1762,2024-07-01 11:10:00+00:00,199.99,201.0,199.99,200.99,31917.0
1763,2024-07-01 11:15:00+00:00,201.0,201.1,200.65,200.79,30383.0
1764,2024-07-01 11:20:00+00:00,200.74,200.88,200.55,200.88,11609.0
1765,2024-07-01 11:25:00+00:00,200.98,201.5,200.98,201.4,32667.0
1766,2024-07-01 11:30:00+00:00,201.405,201.6,201.38,201.6,34861.0
1767,2024-07-01 11:35:00+00:00,201.55,201.63,201.34,201.4,23966.0
1768,2024-07-01 11:40:00+00:00,201.439,201.55,201.3,201.42,12669.0
1769,2024-07-01 11:45:00+00:00,201.5,201.5,201.15,201.47,18839.0
1770,2024-07-01 11:50:00+00:00,201.49,201.55,201.35,201.4,18673.0
1771,2024-07-01 11:55:00+00:00,201.4,201.4,201.15,201.25,16907.0
1772,2024-07-01 12:00:00+00:00,200.35,201.6,198.808,201.15,355509.0
1773,2024-07-01 12:05:00+00:00,201.18,201.26,200.8375,200.89,55258.0
1774,2024-07-01 12:10:00+00:00,200.89,201.03,200.8211,200.99,39553.0
1775,2024-07-01 12:15:00+00:00,201.0,201.35,197.88,201.19,36108.0
1776,2024-07-01 12:20:00+00:00,201.24,201.24,201.09,201.15,38485.0
1777,2024-07-01 12:25:00+00:00,201.12,201.15,201.0,201.093,27238.0
1778,2024-07-01 12:30:00+00:00,201.1065,201.4,201.1065,201.3,42573.0
1779,2024-07-01 12:35:00+00:00,201.33,201.33,201.0165,201.0165,48633.0
1780,2024-07-01 12:40:00+00:00,201.0283,201.09,200.61,200.95,44292.0
1781,2024-07-01 12:45:00+00:00,200.95,201.3182,200.87,201.12,49622.0
1782,2024-07-01 12:50:00+00:00,201.12,201.3,200.9094,200.95,44585.0
1783,2024-07-01 12:55:00+00:00,201.0,201.29,200.97,201.23,21025.0
1784,2024-07-01 13:00:00+00:00,201.23,201.28,201.14,201.26,25819.0
1785,2024-07-01 13:05:00+00:00,201.2006,201.26,200.96,200.96,38164.0
1786,2024-07-01 13:10:00+00:00,200.95,201.08,200.7,200.96,50586.0
1787,2024-07-01 13:15:00+00:00,200.85,201.0,200.81,200.9,36023.0
1788,2024-07-01 13:20:00+00:00,200.95,201.06,200.8,200.9,37092.0
1789,2024-07-01 13:25:00+00:00,201.02,201.3,200.8,201.15,60634.0
1790,2024-07-01 13:30:00+00:00,201.02,203.78,200.85,203.7,5168381.0
1791,2024-07-01 13:35:00+00:00,203.67,205.36,203.39,205.0,4974624.0
1792,2024-07-01 13:40:00+00:00,204.99,206.0,203.98,205.84,3837737.0
1793,2024-07-01 13:45:00+00:00,205.84,207.55,204.9201,205.035,4881951.0
1794,2024-07-01 13:50:00+00:00,205.0799,206.67,204.2415,206.085,2784992.0
1795,2024-07-01 13:55:00+00:00,206.11,207.05,205.84,206.25,2515725.0
1796,2024-07-01 14:00:00+00:00,206.25,208.82,206.245,208.115,3677361.0
1797,2024-07-01 14:05:00+00:00,208.14,209.0,207.1601,208.975,2836231.0
1798,2024-07-01 14:10:00+00:00,208.9501,209.05,207.66,207.7601,2732567.0
1799,2024-07-01 14:15:00+00:00,207.7945,208.75,206.89,208.67,2547094.0
1800,2024-07-01 14:20:00+00:00,208.67,209.97,208.64,208.87,3285606.0
1801,2024-07-01 14:25:00+00:00,208.85,210.0,208.7601,209.8,2200658.0
1802,2024-07-01 14:30:00+00:00,209.77,211.48,209.31,210.78,3860191.0
1803,2024-07-01 14:35:00+00:00,210.77,211.55,209.43,209.5099,2684282.0
1804,2024-07-01 14:40:00+00:00,209.49,210.42,208.83,210.16,2367132.0
1805,2024-07-01 14:45:00+00:00,210.16,210.28,208.63,208.7,1776974.0
1806,2024-07-01 14:50:00+00:00,208.72,209.8399,207.78,207.795,2087592.0
1807,2024-07-01 14:55:00+00:00,207.8095,208.9839,207.65,208.03,1610651.0
1808,2024-07-01 15:00:00+00:00,208.0,209.4,207.9438,208.5792,1480291.0
1809,2024-07-01 15:05:00+00:00,208.65,209.6398,208.5,209.368,1426368.0
1810,2024-07-01 15:10:00+00:00,209.37,210.6962,209.3,210.635,2037279.0
1811,2024-07-01 15:15:00+00:00,210.63,210.63,209.7562,210.0,1278334.0
1812,2024-07-01 15:20:00+00:00,209.99,210.1499,208.782,209.47,1234536.0
1813,2024-07-01 15:25:00+00:00,209.466,210.94,209.44,210.36,1701106.0
1814,2024-07-01 15:30:00+00:00,210.36,211.0,209.75,210.875,1348022.0
1815,2024-07-01 15:35:00+00:00,210.85,211.34,210.55,210.8811,1606151.0
1816,2024-07-01 15:40:00+00:00,210.91,211.0897,209.93,210.0699,1185478.0
1817,2024-07-01 15:45:00+00:00,210.04,210.25,209.82,210.01,883745.0
1818,2024-07-01 15:50:00+00:00,210.01,210.33,209.27,209.71,1190982.0
1819,2024-07-01 15:55:00+00:00,209.71,210.8969,209.57,210.8784,1187596.0
1820,2024-07-01 16:00:00+00:00,210.86,211.15,210.5,210.622,1250005.0
1821,2024-07-01 16:05:00+00:00,210.62,211.01,210.47,210.98,817859.0
1822,2024-07-01 16:10:00+00:00,210.975,210.98,209.95,210.0605,946079.0
1823,2024-07-01 16:15:00+00:00,210.0891,210.4199,209.82,209.96,869063.0
1824,2024-07-01 16:20:00+00:00,209.98,210.2,209.72,210.0899,748758.0
1825,2024-07-01 16:25:00+00:00,210.06,210.5799,209.94,210.25,966087.0
1826,2024-07-01 16:30:00+00:00,210.22,210.47,209.87,210.36,812507.0
1827,2024-07-01 16:35:00+00:00,210.36,210.85,209.91,210.02,1161556.0
1828,2024-07-01 16:40:00+00:00,210.02,210.2,209.6,209.68,862555.0
1829,2024-07-01 16:45:00+00:00,209.68,210.1,209.4001,209.8114,850097.0
1830,2024-07-01 16:50:00+00:00,209.83,210.2367,209.41,209.78,756243.0
1831,2024-07-01 16:55:00+00:00,209.7806,209.88,209.42,209.644,643023.0
1832,2024-07-01 17:00:00+00:00,209.6573,209.84,208.98,209.3124,896278.0
1833,2024-07-01 17:05:00+00:00,209.29,209.69,209.2,209.6,642703.0
1834,2024-07-01 17:10:00+00:00,209.63,210.05,209.5,209.895,705473.0
1835,2024-07-01 17:15:00+00:00,209.9168,210.12,209.8,209.875,630897.0
1836,2024-07-01 17:20:00+00:00,209.86,209.9532,209.0501,209.35,643259.0
1837,2024-07-01 17:25:00+00:00,209.39,210.1299,209.3725,209.7834,725130.0
1838,2024-07-01 17:30:00+00:00,209.77,209.7999,209.15,209.3878,574027.0
1839,2024-07-01 17:35:00+00:00,209.385,209.75,209.1,209.485,659960.0
1840,2024-07-01 17:40:00+00:00,209.463,209.6,209.08,209.12,542914.0
1841,2024-07-01 17:45:00+00:00,209.12,209.4099,208.97,209.32,761731.0
1842,2024-07-01 17:50:00+00:00,209.32,210.59,209.29,210.475,1346755.0
1843,2024-07-01 17:55:00+00:00,210.47,210.8879,210.41,210.7801,1158892.0
1844,2024-07-01 18:00:00+00:00,210.78,212.2699,210.73,211.89,2395326.0
1845,2024-07-01 18:05:00+00:00,211.8918,212.67,211.79,212.478,1996524.0
1846,2024-07-01 18:10:00+00:00,212.4784,213.19,212.3,213.01,2075974.0
1847,2024-07-01 18:15:00+00:00,213.02,213.23,212.72,213.175,1344705.0
1848,2024-07-01 18:20:00+00:00,213.1829,213.21,212.52,212.59,1204049.0
1849,2024-07-01 18:25:00+00:00,212.62,212.7,212.04,212.1799,1201292.0
1850,2024-07-01 18:30:00+00:00,212.17,212.84,212.03,212.8101,1098925.0
1851,2024-07-01 18:35:00+00:00,212.81,212.87,211.91,212.09,1212402.0
1852,2024-07-01 18:40:00+00:00,212.09,212.429,211.8501,212.0299,846980.0
1853,2024-07-01 18:45:00+00:00,211.99,212.07,211.53,211.7728,884887.0
1854,2024-07-01 18:50:00+00:00,211.78,211.94,211.26,211.4401,1001203.0
1855,2024-07-01 18:55:00+00:00,211.44,211.5,210.8601,211.34,1234384.0
1856,2024-07-01 19:00:00+00:00,211.3401,211.4099,210.36,210.5311,1411864.0
1857,2024-07-01 19:05:00+00:00,210.57,211.1,209.96,210.32,1661715.0
1858,2024-07-01 19:10:00+00:00,210.3462,210.4,209.6,209.93,1344727.0
1859,2024-07-01 19:15:00+00:00,209.92,210.66,209.85,210.65,1126657.0
1860,2024-07-01 19:20:00+00:00,210.65,210.78,210.0,210.55,1505392.0
1861,2024-07-01 19:25:00+00:00,210.5699,210.74,209.77,210.628,1341799.0
1862,2024-07-01 19:30:00+00:00,210.6108,211.25,210.22,211.2014,1216197.0
1863,2024-07-01 19:35:00+00:00,211.21,212.049,211.21,211.352,1963262.0
1864,2024-07-01 19:40:00+00:00,211.36,211.7299,211.02,211.09,1380409.0
1865,2024-07-01 19:45:00+00:00,211.08,211.17,209.88,209.955,1712140.0
1866,2024-07-01 19:50:00+00:00,209.96,210.95,209.96,210.36,1697406.0
1867,2024-07-01 19:55:00+00:00,210.28,210.55,209.32,209.8601,3013124.0
1868,2024-07-01 20:00:00+00:00,209.86,210.8,209.86,210.12,551651.0
1869,2024-07-01 20:05:00+00:00,210.1114,210.35,209.87,209.94,76417.0
1870,2024-07-01 20:10:00+00:00,209.941,209.941,209.37,209.52,72111.0
1871,2024-07-01 20:15:00+00:00,209.53,209.6398,209.5,209.62,30345.0
1872,2024-07-01 20:20:00+00:00,209.62,209.85,209.25,209.25,54736.0
1873,2024-07-01 20:25:00+00:00,209.27,209.58,209.24,209.45,35152.0
1874,2024-07-01 20:30:00+00:00,209.51,209.7,209.46,209.55,17829.0
1875,2024-07-01 20:35:00+00:00,209.52,209.7,209.47,209.6,26420.0
1876,2024-07-01 20:40:00+00:00,209.63,209.63,209.52,209.56,16316.0
1877,2024-07-01 20:45:00+00:00,209.58,209.92,209.55,209.87,42470.0
1878,2024-07-01 20:50:00+00:00,209.86,209.9484,209.66,209.72,29486.0
1879,2024-07-01 20:55:00+00:00,209.72,209.9,209.72,209.8,21649.0
1880,2024-07-01 21:00:00+00:00,209.8,209.84,209.77,209.8,195572.0
1881,2024-07-01 21:05:00+00:00,209.84,209.84,209.75,209.8003,13704.0
1882,2024-07-01 21:10:00+00:00,209.7603,209.84,209.72,209.79,10897.0
1883,2024-07-01 21:15:00+00:00,209.84,209.86,209.7,209.71,73552.0
1884,2024-07-01 21:20:00+00:00,209.76,209.86,209.7,209.7652,23497.0
1885,2024-07-01 21:25:00+00:00,209.74,209.834,209.7,209.77,13632.0
1886,2024-07-01 21:30:00+00:00,209.78,209.79,209.7,209.74,8456.0
1887,2024-07-01 21:35:00+00:00,209.75,209.8,209.7,209.8,18539.0
1888,2024-07-01 21:40:00+00:00,209.8,209.8,209.7,209.77,14349.0
1889,2024-07-01 21:45:00+00:00,209.79,209.86,209.77,209.8,12064.0
1890,2024-07-01 21:50:00+00:00,209.8,209.85,209.75,209.8,13031.0
